model,config,global_R2,global_MAE,global_RMSE,global_MAPE,mean_cell_R2,mean_cell_MAE,mean_cell_RMSE,mean_cell_MAPE,n_cells,split,n_early,feature_set,n_features,eval_mode,best_params,train_time_sec,predict_time_sec,n_train_cells,n_test_cells
HYBRID,ISU_train_UofM_test_n10_all,-0.07496242886232807,0.06660670966042409,0.08226536402463068,7.991640288833232,-0.5627889778067553,0.06587812362580608,0.07935761281022786,7.965370027048159,21,ISU_train_UofM_test,10,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",20.78,0.0035,251,21
Transformer,ISU_train_UofM_test_n15_all,0.010635120935515996,0.05963414323819454,0.07758877553915555,7.186625258475708,-0.6955542452924716,0.06232523414195975,0.07311051574753977,7.540913874510659,21,ISU_train_UofM_test,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",60.49,0.0192,251,21
LSTM_Attn,ISU_train_UofM_test_n15_all,-1.762816810969308,0.11734423439383339,0.1296572178328353,13.994955124843681,-3.228645558327019,0.10246381893659452,0.10727696052313572,12.211443734487178,21,ISU_train_UofM_test,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",119.59,0.016,251,21
TCN,ISU_train_UofM_test_n15_all,-15.710684025139738,0.28656446928128243,0.31887301423975994,35.59698766810143,-28.881006951485308,0.2897830731036401,0.2984092274953185,35.75127948658419,21,ISU_train_UofM_test,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",17.8,0.0095,251,21
PINN,ISU_train_UofM_test_n15_all,-3.902553652128878,0.13961132501823417,0.172715705517098,16.51496813223506,-9.672097702939176,0.15433728973153912,0.16724692041914072,18.229106453278366,21,ISU_train_UofM_test,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",33.28,0.0236,251,21
HYBRID,ISU_train_UofM_test_n15_all,-0.05695745676433894,0.06374838282275593,0.08019539057905757,8.039974986245142,-0.24115752542013816,0.062249869398111196,0.07486051613041463,7.853550194266102,21,ISU_train_UofM_test,15,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",18.85,0.0041,251,21
Transformer,ISU_train_UofM_test_n30_all,-0.38087358451788367,0.072528362416963,0.0878051025014945,8.774224345441548,-1.793592205467258,0.07471817266088096,0.08627276932119891,8.985962976136694,21,ISU_train_UofM_test,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",21.4,0.0129,251,21
LSTM_Attn,ISU_train_UofM_test_n30_all,-0.8753761210729678,0.08122430844468786,0.10232623247690902,9.606148396414277,-1.8044466417822111,0.07637804430348481,0.08224982622418166,9.077907299297328,21,ISU_train_UofM_test,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",137.36,0.0146,251,21
TCN,ISU_train_UofM_test_n30_all,-5.021869448771077,0.14587109658481834,0.18336163013107135,18.33639736212119,-7.084075206351276,0.13211789755673203,0.14428766173753693,16.501664057893166,21,ISU_train_UofM_test,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",16.75,0.0142,251,21
PINN,ISU_train_UofM_test_n30_all,-6.075444091146747,0.16560891175098977,0.19875572412381215,19.5986586632322,-20.361859574331238,0.18749795718603077,0.19852339980242215,22.197363281248446,21,ISU_train_UofM_test,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",33.21,0.0172,251,21
HYBRID,ISU_train_UofM_test_n30_all,-0.24839883595563794,0.06531648273233315,0.08348711828520232,8.424070013643053,-0.4868952000215887,0.06289354421698713,0.07550160426002259,8.105091171434172,21,ISU_train_UofM_test,30,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",23.11,0.0174,251,21
Transformer,ISU_train_UofM_test_n50_all,0.25400608309291406,0.04746617919581612,0.061938923943772636,6.01231409392,-0.06135512912462613,0.04793196866716466,0.05662645530381335,6.059525321354652,21,ISU_train_UofM_test,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",61.62,0.0141,251,21
LSTM_Attn,ISU_train_UofM_test_n50_all,0.09376832935685553,0.055935118599517636,0.06826775652726906,6.740688180639702,-0.7598938160967624,0.0546187939905051,0.05949646731266369,6.671976370604604,21,ISU_train_UofM_test,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",145.61,0.0118,251,21
TCN,ISU_train_UofM_test_n50_all,-46.293008066617176,0.4579034185272284,0.4931675380903937,56.61863188736539,-94.37283028860436,0.4243052868563705,0.429405985560579,52.409693985285166,21,ISU_train_UofM_test,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 150}",17.44,0.0118,251,21
PINN,ISU_train_UofM_test_n50_all,-0.3180555078340235,0.06791577313502564,0.08233090005861052,8.34734937682262,-2.427770927461483,0.071178852830404,0.08224686605640102,8.716455562716924,21,ISU_train_UofM_test,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",52.38,0.0234,251,21
HYBRID,ISU_train_UofM_test_n50_all,-0.2691558883118963,0.06802439031487864,0.08078923534235526,8.240066402103803,-2.0180791587603615,0.06900097009590286,0.08032828310505752,8.3652145657564,21,ISU_train_UofM_test,50,all,20,combined,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 200}",26.38,0.0138,251,21
LightGBM,UofM_train_ISU_test_n3_top3,0.394432840396161,0.08961185111622355,0.11393223147562954,13.180907041973047,0.28326026524446896,0.08949990469721186,0.10919390253873652,13.16198341643732,251,UofM_train_ISU_test,3,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",15.16,5.307,21,251
XGBoost,UofM_train_ISU_test_n3_top3,0.3693916471841311,0.09429465509534272,0.11626401204480155,13.478768349168405,0.23389188906639924,0.09419253541845451,0.1113853572594115,13.462085794472358,251,UofM_train_ISU_test,3,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",1.03,5.0594,21,251
GradBoost,UofM_train_ISU_test_n3_top3,0.4177271366121589,0.08780276322645537,0.11171943258353896,12.943905095905226,0.3126012405671417,0.0877355734575651,0.10677112992473924,12.93063638799525,251,UofM_train_ISU_test,3,top3,3,combined,"{""subsample"": 1.0, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 8, ""learning_rate"": 0.1}",40.62,4.2811,21,251
LightGBM,UofM_train_ISU_test_n3_top5,0.22880148955910584,0.10926022204545034,0.12857263279464032,14.722390089468623,0.01793514007983144,0.10909498344368763,0.1242572545256608,14.699470318435077,251,UofM_train_ISU_test,3,top5,5,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 100, ""min_child_samples"": 20, ""max_depth"": 4, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",5.2,5.1048,21,251
XGBoost,UofM_train_ISU_test_n3_top5,0.29130836762677925,0.10193861701212673,0.1232520349908774,14.574804984662595,0.16021210823839116,0.10179725048914733,0.1189606469357544,14.552783778974398,251,UofM_train_ISU_test,3,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 8, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",0.96,4.8975,21,251
GradBoost,UofM_train_ISU_test_n3_top5,0.1546715492420485,0.11384163869220415,0.1346102680519993,15.038457146320832,-0.11114729638362471,0.11367436087155255,0.13005029736726612,15.01591666303,251,UofM_train_ISU_test,3,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",41.18,3.8452,21,251
LightGBM,UofM_train_ISU_test_n3_top10,0.15804796175339186,0.11507918782786541,0.13434116877915528,15.453151078578964,-0.0837735108490668,0.11490747932807596,0.13051851519082852,15.429449097047176,251,UofM_train_ISU_test,3,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 1.0, ""reg_alpha"": 0.0, ""num_leaves"": 15, ""n_estimators"": 200, ""min_child_samples"": 10, ""max_depth"": 8, ""learning_rate"": 0.03, ""colsample_bytree"": 1.0}",5.15,5.2208,21,251
XGBoost,UofM_train_ISU_test_n3_top10,0.057443937930825584,0.12230696238731617,0.1421408936409898,15.986467975268926,-0.24206277259432946,0.1220983079907265,0.1373107270341525,15.959334642057723,251,UofM_train_ISU_test,3,top10,10,combined,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""reg_alpha"": 0.0, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 4, ""learning_rate"": 0.1, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",1.1,4.8677,21,251
GradBoost,UofM_train_ISU_test_n3_top10,0.2348414911754324,0.10870087282146089,0.12806815475283828,15.20274556042274,0.06182656938242274,0.10854816413557129,0.12424186672112741,15.179807836536662,251,UofM_train_ISU_test,3,top10,10,combined,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": 1.0, ""max_depth"": 4, ""learning_rate"": 0.05}",39.52,3.1198,21,251
LightGBM,UofM_train_ISU_test_n3_top20,0.2874203964992851,0.1055654075700404,0.12358966061673209,14.740485209090137,0.1332170705527618,0.10541837558269739,0.1191558958268575,14.718756598783456,251,UofM_train_ISU_test,3,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.7}",6.17,5.8777,21,251
XGBoost,UofM_train_ISU_test_n3_top20,0.3511523731120023,0.09364428141034925,0.1179333964659038,13.948209930482152,0.2576200524679577,0.09352533828166326,0.11277824454367437,13.928304466993207,251,UofM_train_ISU_test,3,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",1.44,5.0853,21,251
GradBoost,UofM_train_ISU_test_n3_top20,0.277042319878524,0.1072731283124998,0.124486393137425,14.524969721204183,0.051203764287964686,0.1071384532563304,0.12016169257842203,14.505954562839857,251,UofM_train_ISU_test,3,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.1}",47.06,4.0689,21,251
LightGBM,UofM_train_ISU_test_n3_all,0.32328083277835684,0.10104095020897767,0.12043970547380144,14.427465545997087,0.19418875251940337,0.10088171792680302,0.11583350269039672,14.403565044897142,251,UofM_train_ISU_test,3,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",10.6,5.579,21,251
XGBoost,UofM_train_ISU_test_n3_all,0.14426762996903797,0.1187109421563022,0.1354360959151316,15.579920037364941,-0.14888648920943404,0.11851951715413772,0.13074029196366144,15.55510297189397,251,UofM_train_ISU_test,3,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",2.45,5.6236,21,251
GradBoost,UofM_train_ISU_test_n3_all,0.3346564607476621,0.09951915064560346,0.11942312134549568,14.24305748121742,0.20156946478741383,0.09939527441157427,0.1149239658076653,14.22359960906688,251,UofM_train_ISU_test,3,all,48,combined,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": 1.0, ""max_depth"": 4, ""learning_rate"": 0.05}",51.36,3.2208,21,251
LightGBM,UofM_train_ISU_test_n5_top3,0.3924248793494819,0.0897719315441792,0.11404995557268197,13.205774670486322,0.2772418850009187,0.08964084110205627,0.10929770553520196,13.184043946062848,251,UofM_train_ISU_test,5,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",5.31,5.3416,21,251
XGBoost,UofM_train_ISU_test_n5_top3,0.36729093276652613,0.0944716962487931,0.11638503959717848,13.50497800051054,0.22723339508714333,0.09436676197773813,0.11150010274559895,13.48738796630139,251,UofM_train_ISU_test,5,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",0.92,4.9428,21,251
GradBoost,UofM_train_ISU_test_n5_top3,0.41579269683805364,0.08796237244011587,0.11183522618081407,12.968610003707692,0.3056534097336309,0.08788310129708796,0.10687722087801083,12.95362351961683,251,UofM_train_ISU_test,5,top3,3,combined,"{""subsample"": 1.0, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 8, ""learning_rate"": 0.1}",39.81,4.0164,21,251
LightGBM,UofM_train_ISU_test_n5_top5,0.22890332190268547,0.10928971398619133,0.12848414700571045,14.748463598697429,0.015107327753253567,0.10910716854049606,0.12421360215370209,14.723025173907999,251,UofM_train_ISU_test,5,top5,5,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 100, ""min_child_samples"": 20, ""max_depth"": 4, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}",5.52,5.1018,21,251
XGBoost,UofM_train_ISU_test_n5_top5,0.28090094584149083,0.10286056410268532,0.12407648687790089,14.660925414149748,0.14033798590532662,0.10269637415326867,0.11976540219110611,14.635466600957074,251,UofM_train_ISU_test,5,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 8, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",0.96,4.8515,21,251
GradBoost,UofM_train_ISU_test_n5_top5,0.1567150767101465,0.11388363713063326,0.13436380607755052,15.106512444184943,-0.11737880441690948,0.11369515528309025,0.13002867177720467,15.081069002824686,251,UofM_train_ISU_test,5,top5,5,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",40.27,3.6973,21,251
LightGBM,UofM_train_ISU_test_n5_top10,0.1883639735048045,0.11424982303595892,0.1318183246181835,15.340372872168167,-0.05682809779389299,0.1140626141057078,0.12812087881853382,15.314431909362987,251,UofM_train_ISU_test,5,top10,10,combined,"{""subsample"": 0.8, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 8, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",5.26,5.6557,21,251
XGBoost,UofM_train_ISU_test_n5_top10,0.20636055293834632,0.11206110372629145,0.130348714486109,15.173068512348467,-0.00945461932666694,0.11186224454104203,0.12596838662646317,15.145320725894788,251,UofM_train_ISU_test,5,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",1.18,5.0394,21,251
GradBoost,UofM_train_ISU_test_n5_top10,-0.1061147067619197,0.13287125339960448,0.15388461874031084,17.000253280515967,-0.5701071876373469,0.13260973909402687,0.14922509723992672,16.967588191098496,251,UofM_train_ISU_test,5,top10,10,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.1}",39.96,3.1997,21,251
LightGBM,UofM_train_ISU_test_n5_top20,0.29095163338189556,0.10511471940451479,0.12320634098995109,14.630201511722232,0.1149683810220546,0.10495592019458677,0.11887129818304672,14.606932612886155,251,UofM_train_ISU_test,5,top20,20,combined,"{""subsample"": 0.7, ""reg_lambda"": 1.0, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 500, ""min_child_samples"": 5, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 0.7}",5.83,5.9376,21,251
XGBoost,UofM_train_ISU_test_n5_top20,0.34625512047980866,0.09400911879950848,0.11830395934957132,13.998314808692433,0.24274501462090164,0.09387025161212863,0.11313537413880752,13.97542463738464,251,UofM_train_ISU_test,5,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",1.52,5.0286,21,251
GradBoost,UofM_train_ISU_test_n5_top20,0.33228111376839775,0.09919017286961977,0.11956166647183868,14.293696620336679,0.20075915535658093,0.09906278440583552,0.1150087303222913,14.27318225600123,251,UofM_train_ISU_test,5,top20,20,combined,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": 1.0, ""max_depth"": 4, ""learning_rate"": 0.05}",44.36,3.2214,21,251
LightGBM,UofM_train_ISU_test_n5_all,0.28981029927282886,0.10442933194893829,0.12330546191296714,14.819943600134843,0.1409695179230859,0.10424108855585763,0.11891411820000398,14.792329643043049,251,UofM_train_ISU_test,5,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""num_leaves"": 127, ""n_estimators"": 200, ""min_child_samples"": 10, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.8}",7.84,5.3428,21,251
XGBoost,UofM_train_ISU_test_n5_all,0.08877019372222661,0.12213167522074787,0.1396719151257465,15.91648445264258,-0.25022199628885244,0.12189793797110715,0.13496383348121024,15.88682818437412,251,UofM_train_ISU_test,5,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",2.36,5.1585,21,251
GradBoost,UofM_train_ISU_test_n5_all,0.34651017168265175,0.09927248718053754,0.11828087961952516,14.148661203762394,0.20358234461290314,0.09913361708606278,0.11386640107450842,14.12722672631379,251,UofM_train_ISU_test,5,all,48,combined,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",51.32,3.1449,21,251
LightGBM,UofM_train_ISU_test_n10_top3,0.38531583788219725,0.09036354381922183,0.11446914157768744,13.296538149586246,0.2593015966292925,0.0901676668182877,0.1096484107255976,13.266539373343779,251,UofM_train_ISU_test,10,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",4.65,5.4111,21,251
XGBoost,UofM_train_ISU_test_n10_top3,0.35979933675555875,0.09513228556526344,0.11682088021553337,13.601592481601333,0.20665808590401133,0.09498077190501569,0.11189223309988608,13.578659530848395,251,UofM_train_ISU_test,10,top3,3,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 6, ""learning_rate"": 0.05, ""gamma"": 0.0, ""colsample_bytree"": 0.9}",0.92,4.9379,21,251
GradBoost,UofM_train_ISU_test_n10_top3,0.409030154534638,0.08852565391388165,0.11223933244643328,13.056003544327332,0.28641592802905635,0.08839156343096749,0.10721263883144178,13.034381521893296,251,UofM_train_ISU_test,10,top3,3,combined,"{""subsample"": 1.0, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 8, ""learning_rate"": 0.1}",40.09,4.0123,21,251
LightGBM,UofM_train_ISU_test_n10_top5,0.19363449003564748,0.1115765203287174,0.13110775661160584,15.007864811906002,-0.04312334306068754,0.11132929009124382,0.12676234163695124,14.975228294716748,251,UofM_train_ISU_test,10,top5,5,combined,"{""subsample"": 0.8, ""reg_lambda"": 0.0, ""reg_alpha"": 0.0, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.03, ""colsample_bytree"": 0.8}",5.64,5.2987,21,251
XGBoost,UofM_train_ISU_test_n10_top5,-0.003487905389909063,0.12446417434652937,0.146257614467047,16.18134060975535,-0.3802760992766331,0.12414616982871077,0.14094290208101362,16.14194470767758,251,UofM_train_ISU_test,10,top5,5,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.0,5.0085,21,251
GradBoost,UofM_train_ISU_test_n10_top5,-0.18119572086139923,0.13428644805816456,0.1586804220184649,17.046546273893853,-0.6290082605045995,0.1339106149402456,0.15249332544075808,17.00121922326011,251,UofM_train_ISU_test,10,top5,5,combined,"{""subsample"": 1.0, ""n_estimators"": 200, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.1}",38.05,3.0566,21,251
LightGBM,UofM_train_ISU_test_n10_top10,0.2419738209536777,0.10864597545656321,0.1271172581038941,14.937746983344224,0.01425603278698543,0.10840559399473434,0.12292864604710346,14.905441200337291,251,UofM_train_ISU_test,10,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""num_leaves"": 31, ""n_estimators"": 300, ""min_child_samples"": 10, ""max_depth"": 6, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}",5.63,5.4057,21,251
XGBoost,UofM_train_ISU_test_n10_top10,0.06506742902093554,0.1200862766697651,0.14117329759579428,15.643957245398612,-0.3149761281089497,0.11980884323940495,0.1362011769288083,15.610268369304867,251,UofM_train_ISU_test,10,top10,10,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.21,5.1461,21,251
GradBoost,UofM_train_ISU_test_n10_top10,0.1973877579261647,0.11218916956645567,0.13080227698165964,15.041770122755604,-0.12088102062955561,0.1119906621279112,0.1268200509938232,15.016130884381885,251,UofM_train_ISU_test,10,top10,10,combined,"{""subsample"": 0.7, ""n_estimators"": 500, ""min_samples_split"": 2, ""min_samples_leaf"": 5, ""max_features"": 0.8, ""max_depth"": 5, ""learning_rate"": 0.05}",42.1,3.9387,21,251
LightGBM,UofM_train_ISU_test_n10_top20,0.32711733236543916,0.09791677458921799,0.11976559742376024,14.32692664557836,0.1868492269643868,0.09776365871218623,0.11501866448939856,14.30266655799004,251,UofM_train_ISU_test,10,top20,20,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""num_leaves"": 127, ""n_estimators"": 200, ""min_child_samples"": 10, ""max_depth"": 5, ""learning_rate"": 0.03, ""colsample_bytree"": 0.8}",5.59,5.2149,21,251
XGBoost,UofM_train_ISU_test_n10_top20,0.30914843368167944,0.10309022518392445,0.12135419329915731,14.189889588354157,0.08632597395448158,0.1029708593212066,0.11667307439709759,14.172951033339912,251,UofM_train_ISU_test,10,top20,20,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 500, ""min_child_weight"": 3, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}",1.53,5.1493,21,251
GradBoost,UofM_train_ISU_test_n10_top20,0.35628716818029327,0.09544312680565706,0.11714088413205581,13.970980609002707,0.1992988110860408,0.09535765005042236,0.11239639216593834,13.955676194505893,251,UofM_train_ISU_test,10,top20,20,combined,"{""subsample"": 0.8, ""n_estimators"": 500, ""min_samples_split"": 10, ""min_samples_leaf"": 20, ""max_features"": 0.6, ""max_depth"": 3, ""learning_rate"": 0.01}",45.4,3.4681,21,251
LightGBM,UofM_train_ISU_test_n10_all,0.33916666799706796,0.09504939574099959,0.11868842985627288,14.13649216854322,0.19361666477670436,0.09500785162733388,0.11394942509843456,14.12484256012861,251,UofM_train_ISU_test,10,all,48,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.0, ""reg_alpha"": 1.0, ""num_leaves"": 63, ""n_estimators"": 200, ""min_child_samples"": 30, ""max_depth"": 3, ""learning_rate"": 0.1, ""colsample_bytree"": 0.7}",8.0,5.2154,21,251
XGBoost,UofM_train_ISU_test_n10_all,0.32382791835861535,0.0980406705499775,0.12005798000041785,14.377872658151977,0.16824146427773204,0.09797561485313878,0.11546318181396084,14.364013376263724,251,UofM_train_ISU_test,10,all,48,combined,"{""subsample"": 0.9, ""reg_lambda"": 0.01, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 1, ""max_depth"": 8, ""learning_rate"": 0.1, ""gamma"": 0.01, ""colsample_bytree"": 0.7}",2.25,5.0021,21,251
GradBoost,UofM_train_ISU_test_n10_all,0.38702499577640015,0.09409317079051319,0.11430988741186551,13.617192130704089,0.22749038399398452,0.09399308434336634,0.1095288651567313,13.601002666153402,251,UofM_train_ISU_test,10,all,48,combined,"{""subsample"": 0.7, ""n_estimators"": 200, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.9, ""max_depth"": 4, ""learning_rate"": 0.03}",53.53,3.2795,21,251
LightGBM,UofM_train_ISU_test_n15_top3,0.3796584625347409,0.09066404842083102,0.11476649811696034,13.353297037349293,0.24019075847895702,0.09042652581899721,0.10981157477109708,13.317631674189093,251,UofM_train_ISU_test,15,top3,3,combined,"{""subsample"": 1.0, ""reg_lambda"": 0.01, ""reg_alpha"": 0.01, ""num_leaves"": 31, ""n_estimators"": 200, ""min_child_samples"": 20, ""max_depth"": 6, ""learning_rate"": 0.1, ""colsample_bytree"": 0.9}",5.11,5.3449,21,251
